date_time,request_count
20201207-13,2080138.0
20201207-14,2224593.0
20201207-15,2362172.0
20201207-16,2441909.0
20201207-17,2490926.0
20201207-18,2482315.0
20201207-19,2489764.0
20201207-20,2485035.0
20201207-21,2480470.0
20201207-22,2448865.0
20201207-23,2341552.0
20201208-00,2215491.0
20201208-01,2154013.0
20201208-02,2132637.0
20201208-03,2176478.0
20201208-04,2187732.0
20201208-05,2128435.0
20201208-06,2042058.0
20201208-07,1967446.0
20201208-08,1925213.0
20201208-09,1906910.0
20201208-10,1934432.0
20201208-11,1988608.0
20201208-12,1996115.0
20201208-13,2082400.0
20201208-14,2241447.0
20201208-15,2366815.0
20201208-16,2439914.0
20201208-17,2486821.0
20201208-18,2487310.0
20201208-19,2476143.0
20201208-20,2477951.0
20201208-21,2435072.0
20201208-22,2385092.0
20201208-23,2296729.0
20201209-00,2195995.0
20201209-01,2122886.0
20201209-02,2121962.0
20201209-03,2141969.0
20201209-04,2159232.0
20201209-05,2106039.0
20201209-06,2017845.0
20201209-07,1953654.0
20201209-08,1914286.0
20201209-09,1900688.0
20201209-10,1933392.0
20201209-11,1982356.0
20201209-12,1990816.0
20201209-13,2071365.0
20201209-14,2229685.0
20201209-15,2364248.0
20201209-16,2437146.0
20201209-17,2478857.0
20201209-18,2475203.0
20201209-19,2468184.0
20201209-20,2477128.0
20201209-21,2467013.0
20201209-22,2442709.0
20201209-23,2342208.0
20201210-00,2225000.0
20201210-01,2134750.0
20201210-02,2122747.0
20201210-03,2137112.0
20201210-04,2140137.0
20201210-05,2084536.0
20201210-06,1997574.0
20201210-07,1958525.0
20201210-08,1924221.0
20201210-09,1896570.0
20201210-10,1919130.0
20201210-11,1929756.0
20201210-12,1962496.0
20201210-13,2040738.0
20201210-14,2186502.0
20201210-15,2327765.0
20201210-16,2395298.0
20201210-17,2431981.0
20201210-18,2420602.0
20201210-19,2414913.0
20201210-20,2412607.0
20201210-21,2403137.0
20201210-22,2366915.0
20201210-23,2277708.0
20201211-00,2154205.0
20201211-01,2077485.0
20201211-02,2088639.0
20201211-03,2113769.0
20201211-04,2110074.0
20201211-05,2047118.0
20201211-06,1972098.0
20201211-07,1910609.0
20201211-08,1871204.0
20201211-09,1851106.0
20201211-10,1871374.0
20201211-11,1887887.0
20201211-12,1915452.0
20201211-13,1986290.0
20201211-14,2140261.0
20201211-15,2259626.0
20201211-16,2329389.0
20201211-17,2361777.0
20201211-18,2357699.0
20201211-19,2352738.0
20201211-20,2344059.0
20201211-21,2345390.0
20201211-22,2315561.0
20201211-23,2232574.0
20201212-00,2126865.0
20201212-01,2040698.0
20201212-02,2002835.0
20201212-03,2014157.0
20201212-04,2009260.0
20201212-05,1983313.0
20201212-06,1911527.0
20201212-07,1838404.0
20201212-08,1801642.0
20201212-09,1759326.0
20201212-10,1778749.0
20201212-11,1799187.0
20201212-12,1830574.0
20201212-13,1908046.0
20201212-14,2023917.0
20201212-15,2131455.0
20201212-16,2232619.0
20201212-17,2300950.0
20201212-18,2329936.0
20201212-19,2312389.0
20201212-20,2304771.0
20201212-21,2312046.0
20201212-22,2308434.0
20201212-23,2266416.0
20201213-00,2187438.0
20201213-01,2130303.0
20201213-02,2095688.0
20201213-03,2096658.0
20201213-04,2091618.0
20201213-05,2034770.0
20201213-06,1973403.0
20201213-07,1900104.0
20201213-08,1851806.0
20201213-09,1834224.0
20201213-10,1848024.0
20201213-11,1882445.0
20201213-12,1918227.0
20201213-13,1996662.0
20201213-14,2106469.0
20201213-15,2222407.0
20201213-16,2317361.0
20201213-17,2383723.0
20201213-18,2411734.0
20201213-19,2396110.0
20201213-20,2400977.0
20201213-21,2402791.0
20201213-22,2366422.0
20201213-23,2341038.0
20201214-00,2244067.0
20201214-01,2176338.0
20201214-02,2178201.0
20201214-03,2195553.0
20201214-04,2184591.0
20201214-05,2124719.0
20201214-06,2044921.0
20201214-07,1978999.0
20201214-08,1949898.0
20201214-09,1930898.0
20201214-10,1954631.0
20201214-11,1966202.0
20201214-12,1983950.0
20201214-13,2068108.0
20201214-14,2208544.0
20201214-15,2339015.0
20201214-16,2405919.0
20201214-17,2452821.0
20201214-18,2460335.0
20201214-19,2445911.0
20201214-20,2451516.0
20201214-21,2441966.0
20201214-22,2419187.0
20201214-23,2319577.0
20201215-00,2211588.0
20201215-01,2122302.0
20201215-02,2117276.0
20201215-03,2136624.0
20201215-04,2136322.0
20201215-05,2060550.0
20201215-06,2006608.0
20201215-07,1955772.0
20201215-08,1915507.0
20201215-09,1900060.0
20201215-10,1924009.0
20201215-11,1951894.0
20201215-12,1973871.0
20201215-13,2043643.0
20201215-14,2186164.0
20201215-15,2323597.0
20201215-16,2399242.0
20201215-17,2433030.0
20201215-18,2437421.0
20201215-19,2413306.0
20201215-20,2424395.0
20201215-21,2412807.0
20201215-22,2378741.0
20201215-23,2297565.0
20201216-00,2193333.0
20201216-01,2113346.0
20201216-02,2125822.0
20201216-03,2152660.0
20201216-04,2133443.0
20201216-05,2080512.0
20201216-06,1997122.0
20201216-07,1940834.0
20201216-08,1903140.0
20201216-09,1888632.0
20201216-10,1908687.0
20201216-11,1932559.0
20201216-12,1959240.0
20201216-13,2027718.0
20201216-14,2167269.0
20201216-15,2313899.0
20201216-16,2378196.0
20201216-17,2422433.0
20201216-18,2412331.0
20201216-19,2401525.0
20201216-20,2390982.0
20201216-21,2383019.0
20201216-22,2346242.0
20201216-23,2272271.0
20201217-00,2167084.0
20201217-01,2110464.0
20201217-02,2098640.0
20201217-03,2115183.0
20201217-04,2126150.0
20201217-05,2067433.0
20201217-06,2000532.0
20201217-07,1937605.0
20201217-08,1903453.0
20201217-09,1885502.0
20201217-10,1919924.0
20201217-11,1922633.0
20201217-12,1937468.0
20201217-13,1999037.0
20201217-14,2149553.0
20201217-15,2278197.0
20201217-16,2350387.0
20201217-17,2390567.0
20201217-18,2387912.0
20201217-19,2370993.0
20201217-20,2375372.0
20201217-21,2369346.0
20201217-22,2332931.0
20201217-23,2250480.0
20201218-00,2143353.0
20201218-01,2081702.0
20201218-02,2067799.0
20201218-03,2082969.0
20201218-04,2071525.0
20201218-05,2000635.0
20201218-06,1959740.0
20201218-07,1891829.0
20201218-08,1845463.0
20201218-09,1826463.0
20201218-10,1836945.0
20201218-11,1852787.0
20201218-12,1877084.0
20201218-13,1950033.0
20201218-14,2094384.0
20201218-15,2216143.0
20201218-16,2287538.0
20201218-17,2328285.0
20201218-18,2323935.0
20201218-19,2298596.0
20201218-20,2291835.0
20201218-21,2284148.0
20201218-22,2248033.0
20201218-23,2183903.0
20201219-00,2089694.0
20201219-01,2007353.0
20201219-02,1969619.0
20201219-03,1981296.0
20201219-04,1987736.0
20201219-05,1944456.0
20201219-06,1881933.0
20201219-07,1822593.0
20201219-08,1771109.0
20201219-09,1731910.0
20201219-10,1749170.0
20201219-11,1766655.0
20201219-12,1800339.0
20201219-13,1860787.0
20201219-14,1986516.0
20201219-15,2098949.0
20201219-16,2183705.0
20201219-17,2212381.0
20201219-18,2222431.0
20201219-19,2219596.0
20201219-20,2228639.0
20201219-21,2237226.0
20201219-22,2235968.0
20201219-23,2201607.0
20201220-00,2135623.0
20201220-01,2063920.0
20201220-02,2025564.0
20201220-03,2034516.0
20201220-04,2036281.0
20201220-05,1981570.0
20201220-06,1928795.0
20201220-07,1862161.0
20201220-08,1797312.0
20201220-09,1774168.0
20201220-10,1791676.0
20201220-11,1820476.0
20201220-12,1854707.0
20201220-13,1920012.0
20201220-14,2055159.0
20201220-15,2167713.0
20201220-16,2251864.0
20201220-17,2311445.0
20201220-18,2325257.0
20201220-19,2296466.0
20201220-20,2304137.0
20201220-21,2304061.0
20201220-22,2287529.0
20201220-23,2237706.0
20201221-00,2145726.0
20201221-01,2078120.0
20201221-02,2076886.0
20201221-03,2099871.0
20201221-04,2106754.0
20201221-05,2052219.0
20201221-06,1991027.0
20201221-07,1920498.0
20201221-08,1874134.0
20201221-09,1851075.0
20201221-10,1876890.0
20201221-11,1887482.0
20201221-12,1931145.0
20201221-13,1993251.0
20201221-14,2112167.0
20201221-15,2227729.0
20201221-16,2299815.0
20201221-17,2332418.0
20201221-18,2320658.0
20201221-19,2318851.0
20201221-20,2331778.0
20201221-21,2321916.0
20201221-22,2305257.0
20201221-23,2228991.0
20201222-00,2145137.0
20201222-01,2069409.0
20201222-02,2046883.0
20201222-03,2060642.0
20201222-04,2058078.0
20201222-05,2022101.0
20201222-06,1986756.0
20201222-07,1913474.0
20201222-08,1869979.0
20201222-09,1859954.0
20201222-10,1861644.0
20201222-11,1880823.0
20201222-12,1907665.0
20201222-13,1976159.0
20201222-14,2107509.0
20201222-15,2226967.0
20201222-16,2294370.0
20201222-17,2321698.0
20201222-18,2314461.0
20201222-19,2316405.0
20201222-20,2308656.0
20201222-21,2298875.0
20201222-22,2280553.0
20201222-23,2220086.0
20201223-00,2125656.0
20201223-01,2040022.0
20201223-02,2028832.0
20201223-03,2050929.0
20201223-04,2042489.0
20201223-05,2014662.0
20201223-06,1954240.0
20201223-07,1893470.0
20201223-08,1850619.0
20201223-09,1827976.0
20201223-10,1838083.0
20201223-11,1842525.0
20201223-12,1862379.0
20201223-13,1939495.0
20201223-14,2068027.0
20201223-15,2167837.0
20201223-16,2220317.0
20201223-17,2252829.0
20201223-18,2244391.0
20201223-19,2233447.0
20201223-20,2229992.0
20201223-21,2216603.0
20201223-22,2197034.0
20201223-23,2148528.0
20201224-00,2072485.0
20201224-01,1988781.0
20201224-02,1958066.0
20201224-03,1983746.0
20201224-04,1989974.0
20201224-05,1974167.0
20201224-06,1920332.0
20201224-07,1851788.0
20201224-08,1783344.0
20201224-09,1735388.0
20201224-10,1739710.0
20201224-11,1755738.0
20201224-12,1773262.0
20201224-13,1813749.0
20201224-14,1924866.0
20201224-15,2022390.0
20201224-16,2065759.0
20201224-17,2089697.0
20201224-18,2081992.0
20201224-19,2065074.0
20201224-20,2067331.0
20201224-21,2050133.0
20201224-22,2036288.0
20201224-23,2004122.0
20201225-00,1937096.0
20201225-01,1863704.0
20201225-02,1826542.0
20201225-03,1829515.0
20201225-04,1841157.0
20201225-05,1823928.0
20201225-06,1785048.0
20201225-07,1732780.0
20201225-08,1671081.0
20201225-09,1625877.0
20201225-10,1627077.0
20201225-11,1636894.0
20201225-12,1667738.0
20201225-13,1720090.0
20201225-14,1819487.0
20201225-15,1907387.0
20201225-16,1974700.0
20201225-17,2043697.0
20201225-18,2083067.0
20201225-19,2100227.0
20201225-20,2098034.0
20201225-21,2113371.0
20201225-22,2102760.0
20201225-23,2072324.0
20201226-00,2015454.0
20201226-01,1972014.0
20201226-02,1923822.0
20201226-03,1934369.0
20201226-04,1939838.0
20201226-05,1924930.0
20201226-06,1887921.0
20201226-07,1819740.0
20201226-08,1738456.0
20201226-09,1716446.0
20201226-10,1743492.0
20201226-11,1784471.0
20201226-12,1826061.0
20201226-13,1882391.0
20201226-14,2005281.0
20201226-15,2128139.0
20201226-16,2221747.0
20201226-17,2296321.0
20201226-18,2310489.0
20201226-19,2292338.0
20201226-20,2287458.0
20201226-21,2299891.0
20201226-22,2295253.0
20201226-23,2264420.0
20201227-00,2208601.0
20201227-01,2145475.0
20201227-02,2106554.0
20201227-03,2103745.0
20201227-04,2096913.0
20201227-05,2048570.0
20201227-06,1976653.0
20201227-07,1892327.0
20201227-08,1829702.0
20201227-09,1818187.0
20201227-10,1848565.0
20201227-11,1883375.0
20201227-12,1907912.0
20201227-13,1978055.0
20201227-14,2119526.0
20201227-15,2247882.0
20201227-16,2367296.0
20201227-17,2434673.0
20201227-18,2451974.0
20201227-19,2410712.0
20201227-20,2393260.0
20201227-21,2378470.0
20201227-22,2354318.0
20201227-23,2346765.0
20201228-00,2274776.0
20201228-01,2211417.0
20201228-02,2175811.0
20201228-03,2154605.0
20201228-04,2152000.0
20201228-05,2130764.0
20201228-06,2054357.0
20201228-07,1966126.0
20201228-08,1896211.0
20201228-09,1875958.0
20201228-10,1902938.0
20201228-11,1931042.0
20201228-12,1968614.0
20201228-13,2031056.0
20201228-14,2149474.0
20201228-15,2270412.0
20201228-16,2366955.0
20201228-17,2415306.0
20201228-18,2423844.0
20201228-19,2403824.0
20201228-20,2406134.0
20201228-21,2407502.0
20201228-22,2398835.0
20201228-23,2360486.0
20201229-00,2260646.0
20201229-01,2192569.0
20201229-02,2155436.0
20201229-03,2154649.0
20201229-04,2138054.0
20201229-05,2096319.0
20201229-06,2061324.0
20201229-07,1988005.0
20201229-08,1886978.0
20201229-09,1864004.0
20201229-10,1897350.0
20201229-11,1934374.0
20201229-12,1959875.0
20201229-13,2042895.0
20201229-14,2160914.0
20201229-15,2286643.0
20201229-16,2376689.0
20201229-17,2433603.0
20201229-18,2456973.0
20201229-19,2428955.0
20201229-20,2427444.0
20201229-21,2419413.0
20201229-22,2394262.0
20201229-23,2338223.0
20201230-00,2260512.0
20201230-01,2178408.0
20201230-02,2149424.0
20201230-03,2133791.0
20201230-04,2130830.0
20201230-05,2081310.0
20201230-06,2004747.0
20201230-07,1943997.0
20201230-08,1876787.0
20201230-09,1848675.0
20201230-10,1878348.0
20201230-11,1892276.0
20201230-12,1935542.0
20201230-13,1999642.0
20201230-14,2119670.0
20201230-15,2226308.0
20201230-16,2306039.0
20201230-17,2362589.0
20201230-18,2382918.0
20201230-19,2366265.0
20201230-20,2371977.0
20201230-21,2363093.0
20201230-22,2344707.0
20201230-23,2303075.0
20201231-00,2227944.0
20201231-01,2165558.0
20201231-02,2122810.0
20201231-03,2107809.0
20201231-04,2098604.0
20201231-05,2054645.0
20201231-06,1981925.0
20201231-07,1908091.0
20201231-08,1839927.0
20201231-09,1791071.0
20201231-10,1797643.0
20201231-11,1816636.0
20201231-12,1826719.0
20201231-13,1884695.0
20201231-14,1993940.0
20201231-15,2115788.0
20201231-16,2181298.0
20201231-17,2212393.0
20201231-18,2217501.0
20201231-19,2176849.0
20201231-20,2147894.0
20201231-21,2125172.0
20201231-22,2094860.0
20201231-23,2044534.0
