date_time,request_count
20200510-03,2168265.0
20200510-04,2142766.0
20200510-05,2067505.0
20200510-06,2019071.0
20200510-07,1998617.0
20200510-08,2012919.0
20200510-09,2041805.0
20200510-10,2072275.0
20200510-11,2121555.0
20200510-12,2197293.0
20200510-13,2288419.0
20200510-14,2420213.0
20200510-15,2538495.0
20200510-16,2589383.0
20200510-17,2592476.0
20200510-18,2582857.0
20200510-19,2525349.0
20200510-20,2570547.0
20200510-21,2566804.0
20200510-22,2512461.0
20200510-23,2402719.0
20200511-00,2292084.0
20200511-01,2260319.0
20200511-02,2253965.0
20200511-03,2221552.0
20200511-04,2190761.0
20200511-05,2122616.0
20200511-06,2075185.0
20200511-07,2066021.0
20200511-08,2063767.0
20200511-09,2101398.0
20200511-10,2162454.0
20200511-11,2191861.0
20200511-12,2220201.0
20200511-13,2330100.0
20200511-14,2476345.0
20200511-15,2585464.0
20200511-16,2626627.0
20200511-17,2622425.0
20200511-18,2613305.0
20200511-19,2621333.0
20200511-20,2634538.0
20200511-21,2568225.0
20200511-22,2531386.0
20200511-23,2405260.0
20200512-00,2291537.0
20200512-01,2254891.0
20200512-02,2261874.0
20200512-03,2244821.0
20200512-04,2176067.0
20200512-05,2118224.0
20200512-06,2055961.0
20200512-07,2043598.0
20200512-08,2049888.0
20200512-09,2099468.0
20200512-10,2137192.0
20200512-11,2163096.0
20200512-12,2228288.0
20200512-13,2349968.0
20200512-14,2491089.0
20200512-15,2588646.0
20200512-16,2618909.0
20200512-17,2622406.0
20200512-18,2620694.0
20200512-19,2623473.0
20200512-20,2650315.0
20200512-21,2612919.0
20200512-22,2537404.0
20200512-23,2388980.0
20200513-00,2270496.0
20200513-01,2251917.0
20200513-02,2264209.0
20200513-03,2233051.0
20200513-04,2179766.0
20200513-05,2105176.0
20200513-06,2045284.0
20200513-07,2057890.0
20200513-08,2066380.0
20200513-09,2100283.0
20200513-10,2137176.0
20200513-11,2155472.0
20200513-12,2216614.0
20200513-13,2341747.0
20200513-14,2480255.0
20200513-15,2579892.0
20200513-16,2598884.0
20200513-17,2591124.0
20200513-18,2593592.0
20200513-19,2619902.0
20200513-20,2592476.0
20200513-21,2577204.0
20200513-22,2498150.0
20200513-23,2346457.0
20200514-00,2247006.0
20200514-01,2203594.0
20200514-02,2231605.0
20200514-03,2225962.0
20200514-04,2159471.0
20200514-05,2096334.0
20200514-06,2041540.0
20200514-07,2038743.0
20200514-08,2050371.0
20200514-09,2075940.0
20200514-10,2113826.0
20200514-11,2136282.0
20200514-12,2206100.0
20200514-13,2321474.0
20200514-14,2462515.0
20200514-15,2543121.0
20200514-16,2569666.0
20200514-17,2552088.0
20200514-18,2566866.0
20200514-19,2583546.0
20200514-20,2576451.0
20200514-21,2564164.0
20200514-22,2507683.0
20200514-23,2368442.0
20200515-00,2254085.0
20200515-01,2203532.0
20200515-02,2225795.0
20200515-03,2212635.0
20200515-04,2155622.0
20200515-05,2084341.0
20200515-06,2032305.0
20200515-07,2032618.0
20200515-08,2033570.0
20200515-09,2059581.0
20200515-10,2079951.0
20200515-11,2096305.0
20200515-12,2162711.0
20200515-13,2275331.0
20200515-14,2416313.0
20200515-15,2497480.0
20200515-16,2523339.0
20200515-17,2504462.0
20200515-18,2531708.0
20200515-19,2506264.0
20200515-20,2502385.0
20200515-21,2483050.0
20200515-22,2430032.0
20200515-23,2305149.0
20200516-00,2183381.0
20200516-01,2115527.0
20200516-02,2115140.0
20200516-03,2120996.0
20200516-04,2097660.0
20200516-05,2036165.0
20200516-06,1982985.0
20200516-07,1949041.0
20200516-08,1936889.0
20200516-09,1942212.0
20200516-10,1975467.0
20200516-11,2029732.0
20200516-12,2107235.0
20200516-13,2202361.0
20200516-14,2304462.0
20200516-15,2410185.0
20200516-16,2458883.0
20200516-17,2465240.0
20200516-18,2472531.0
20200516-19,2464471.0
20200516-20,2459226.0
20200516-21,2468847.0
20200516-22,2436026.0
20200516-23,2354200.0
20200517-00,2239660.0
20200517-01,2168818.0
20200517-02,2165690.0
20200517-03,2182324.0
20200517-04,2143055.0
20200517-05,2087590.0
20200517-06,2021834.0
20200517-07,1996276.0
20200517-08,1998422.0
20200517-09,2018709.0
20200517-10,2047624.0
20200517-11,2091944.0
20200517-12,2166654.0
20200517-13,2277337.0
20200517-14,2390217.0
20200517-15,2497015.0
20200517-16,2550290.0
20200517-17,2589511.0
20200517-18,2604013.0
20200517-19,2594080.0
20200517-20,2584186.0
20200517-21,2575907.0
20200517-22,2533232.0
20200517-23,2416384.0
20200518-00,2300445.0
20200518-01,2255337.0
20200518-02,2254527.0
20200518-03,2249041.0
20200518-04,2204324.0
20200518-05,2139232.0
20200518-06,2089637.0
20200518-07,2068457.0
20200518-08,2083660.0
20200518-09,2092234.0
20200518-10,2130407.0
20200518-11,2149743.0
20200518-12,2195344.0
20200518-13,2303596.0
20200518-14,2448226.0
20200518-15,2550740.0
20200518-16,2605721.0
20200518-17,2591759.0
20200518-18,2581061.0
20200518-19,2604182.0
20200518-20,2611885.0
20200518-21,2580833.0
20200518-22,2505316.0
20200518-23,2367679.0
20200519-00,2255986.0
20200519-01,2215334.0
20200519-02,2231295.0
20200519-03,2228162.0
20200519-04,2173656.0
20200519-05,2097277.0
20200519-06,2032224.0
20200519-07,2035116.0
20200519-08,2043602.0
20200519-09,2062041.0
20200519-10,2083318.0
20200519-11,2130876.0
20200519-12,2191736.0
20200519-13,2307454.0
20200519-14,2440377.0
20200519-15,2546413.0
20200519-16,2563574.0
20200519-17,2550231.0
20200519-18,2546485.0
20200519-19,2562041.0
20200519-20,2583284.0
20200519-21,2553768.0
20200519-22,2487436.0
20200519-23,2355267.0
20200520-00,2232907.0
20200520-01,2194222.0
20200520-02,2209336.0
20200520-03,2234348.0
20200520-04,2190320.0
20200520-05,2113424.0
20200520-06,2042767.0
20200520-07,2027263.0
20200520-08,2032463.0
20200520-09,2042487.0
20200520-10,2055647.0
20200520-11,2076167.0
20200520-12,2138397.0
20200520-13,2252592.0
20200520-14,2401467.0
20200520-15,2478703.0
20200520-16,2492468.0
20200520-17,2482895.0
20200520-18,2483906.0
20200520-19,2496564.0
20200520-20,2503740.0
20200520-21,2501138.0
20200520-22,2449509.0
20200520-23,2333590.0
20200521-00,2205893.0
20200521-01,2162630.0
20200521-02,2178896.0
20200521-03,2185085.0
20200521-04,2132789.0
20200521-05,2054071.0
20200521-06,2001201.0
20200521-07,1988607.0
20200521-08,1995365.0
20200521-09,2020121.0
20200521-10,2043300.0
20200521-11,2087168.0
20200521-12,2149050.0
20200521-13,2252760.0
20200521-14,2412364.0
20200521-15,2525588.0
20200521-16,2554031.0
20200521-17,2545624.0
20200521-18,2495693.0
20200521-19,2509290.0
20200521-20,2538839.0
20200521-21,2543266.0
20200521-22,2469477.0
20200521-23,2365459.0
20200522-00,2236816.0
20200522-01,2212461.0
20200522-02,2207032.0
20200522-03,2212093.0
20200522-04,2161750.0
20200522-05,2084185.0
20200522-06,2036515.0
20200522-07,2013241.0
20200522-08,2052212.0
20200522-09,2060112.0
20200522-10,2077474.0
20200522-11,2188475.0
20200522-12,2197696.0
20200522-13,2289495.0
20200522-14,2388091.0
20200522-15,2510226.0
20200522-16,2536454.0
20200522-17,2466241.0
20200522-18,2459278.0
20200522-19,2470032.0
20200522-20,2487647.0
20200522-21,2442491.0
20200522-22,2386940.0
20200522-23,2281075.0
20200523-00,2187806.0
20200523-01,2131634.0
20200523-02,2114887.0
20200523-03,2125087.0
20200523-04,2099190.0
20200523-05,2041343.0
20200523-06,1995635.0
20200523-07,1975184.0
20200523-08,1972418.0
20200523-09,1996366.0
20200523-10,2011736.0
20200523-11,2085875.0
20200523-12,2135576.0
20200523-13,2245990.0
20200523-14,2373622.0
20200523-15,2456321.0
20200523-16,2511206.0
20200523-17,2496857.0
20200523-18,2483437.0
20200523-19,2497403.0
20200523-20,2497515.0
20200523-21,2490043.0
20200523-22,2472658.0
20200523-23,2369512.0
20200524-00,2261827.0
20200524-01,2209747.0
20200524-02,2191154.0
20200524-03,2191361.0
20200524-04,2121665.0
20200524-05,2110343.0
20200524-06,2028733.0
20200524-07,1993337.0
20200524-08,1997263.0
20200524-09,2027055.0
20200524-10,2088086.0
20200524-11,2114618.0
20200524-12,2177899.0
20200524-13,2273443.0
20200524-14,2395580.0
20200524-15,2475025.0
20200524-16,2586212.0
20200524-17,2588816.0
20200524-18,2565908.0
20200524-19,2535982.0
20200524-20,2585803.0
20200524-21,2507527.0
20200524-22,2463006.0
20200524-23,2351971.0
20200525-00,2254364.0
20200525-01,2197077.0
20200525-02,2196808.0
20200525-03,2206165.0
20200525-04,2176169.0
20200525-05,2118202.0
20200525-06,2078683.0
20200525-07,2076873.0
20200525-08,2081464.0
20200525-09,2086298.0
20200525-10,2093336.0
20200525-11,2117433.0
20200525-12,2189943.0
20200525-13,2289403.0
20200525-14,2459145.0
20200525-15,2522834.0
20200525-16,2546243.0
20200525-17,2542141.0
20200525-18,2566471.0
20200525-19,2578837.0
20200525-20,2569672.0
20200525-21,2559631.0
20200525-22,2504292.0
20200525-23,2372235.0
20200526-00,2260620.0
20200526-01,2211555.0
20200526-02,2228719.0
20200526-03,2235493.0
20200526-04,2180165.0
20200526-05,2108995.0
20200526-06,2068962.0
20200526-07,2060474.0
20200526-08,2073084.0
20200526-09,2087693.0
20200526-10,2108359.0
20200526-11,2134696.0
20200526-12,2202142.0
20200526-13,2312394.0
20200526-14,2446469.0
20200526-15,2525349.0
20200526-16,2558264.0
20200526-17,2535232.0
20200526-18,2543784.0
20200526-19,2546143.0
20200526-20,2572071.0
20200526-21,2546962.0
20200526-22,2462586.0
20200526-23,2323045.0
20200527-00,2204115.0
20200527-01,2152420.0
20200527-02,2166767.0
20200527-03,2190350.0
20200527-04,2129102.0
20200527-05,2051893.0
20200527-06,2002133.0
20200527-07,1998324.0
20200527-08,2011700.0
20200527-09,2036177.0
20200527-10,2044894.0
20200527-11,2064145.0
20200527-12,2136255.0
20200527-13,2239723.0
20200527-14,2374895.0
20200527-15,2452114.0
20200527-16,2502794.0
20200527-17,2485866.0
20200527-18,2501999.0
20200527-19,2527181.0
20200527-20,2513960.0
20200527-21,2497570.0
20200527-22,2437492.0
20200527-23,2300981.0
20200528-00,2175902.0
20200528-01,2129255.0
20200528-02,2160355.0
20200528-03,2176491.0
20200528-04,2106151.0
20200528-05,2023333.0
20200528-06,1969161.0
20200528-07,1976590.0
20200528-08,1978419.0
20200528-09,2033049.0
20200528-10,2082857.0
20200528-11,2101131.0
20200528-12,2170917.0
20200528-13,2273149.0
20200528-14,2341469.0
20200528-15,2456464.0
20200528-16,2482506.0
20200528-17,2463970.0
20200528-18,2488134.0
20200528-19,2544943.0
20200528-20,2544391.0
20200528-21,2535498.0
20200528-22,2464066.0
20200528-23,2350962.0
20200529-00,2203784.0
20200529-01,2116235.0
20200529-02,2134635.0
20200529-03,2112367.0
20200529-04,2053052.0
20200529-05,1985710.0
20200529-06,1914052.0
20200529-07,1926357.0
20200529-08,1914917.0
20200529-09,1932738.0
20200529-10,1941291.0
20200529-11,1973560.0
20200529-12,2032072.0
20200529-13,2132082.0
20200529-14,2256069.0
20200529-15,2339176.0
20200529-16,2350365.0
20200529-17,2355695.0
20200529-18,2345069.0
20200529-19,2340694.0
20200529-20,2358529.0
20200529-21,2354364.0
20200529-22,2287115.0
20200529-23,2175418.0
20200530-00,2054462.0
20200530-01,1980158.0
20200530-02,1959191.0
20200530-03,1981854.0
20200530-04,1945409.0
20200530-05,1913686.0
20200530-06,1871298.0
20200530-07,1837791.0
20200530-08,1835569.0
20200530-09,1846349.0
20200530-10,1863600.0
20200530-11,1906799.0
20200530-12,1971024.0
20200530-13,2062569.0
20200530-14,2173500.0
20200530-15,2279395.0
20200530-16,2299166.0
20200530-17,2305520.0
20200530-18,2314652.0
20200530-19,2318816.0
20200530-20,2249897.0
20200530-21,2320819.0
20200530-22,2285852.0
20200530-23,2194408.0
20200531-00,2089350.0
20200531-01,2013585.0
20200531-02,1988030.0
20200531-03,1984178.0
20200531-04,1966913.0
20200531-05,1925351.0
20200531-06,1881401.0
20200531-07,1879333.0
20200531-08,1887410.0
20200531-09,1898810.0
20200531-10,1928826.0
20200531-11,1984806.0
20200531-12,2046027.0
20200531-13,2152794.0
20200531-14,2259436.0
20200531-15,2345049.0
20200531-16,2365621.0
20200531-17,2368478.0
20200531-18,2365093.0
20200531-19,2414531.0
20200531-20,2442187.0
20200531-21,2454939.0
20200531-22,2432360.0
20200531-23,2304479.0
