date_time,request_count
20201026-18,2566616.0
20201026-19,2562196.0
20201026-20,2548867.0
20201026-21,2564129.0
20201026-22,2461274.0
20201026-23,2371818.0
20201027-00,2253399.0
20201027-01,2210295.0
20201027-02,2195510.0
20201027-03,2209104.0
20201027-04,2159420.0
20201027-05,2042625.0
20201027-06,1933972.0
20201027-07,1912672.0
20201027-08,1909312.0
20201027-09,1944219.0
20201027-10,2005813.0
20201027-11,2120192.0
20201027-12,2255197.0
20201027-13,2337299.0
20201027-14,2478638.0
20201027-15,2557500.0
20201027-16,2567649.0
20201027-17,2609388.0
20201027-18,2746798.0
20201027-19,2751400.0
20201027-20,2653334.0
20201027-21,2666606.0
20201027-22,2570440.0
20201027-23,2470080.0
20201028-00,2388993.0
20201028-01,2372291.0
20201028-02,2364670.0
20201028-03,2343226.0
20201028-04,2253634.0
20201028-05,2121925.0
20201028-06,2019209.0
20201028-07,1984160.0
20201028-08,1963390.0
20201028-09,1992525.0
20201028-10,2088773.0
20201028-11,2145905.0
20201028-12,2184893.0
20201028-13,2276426.0
20201028-14,2442457.0
20201028-15,2512837.0
20201028-16,2593360.0
20201028-17,2655655.0
20201028-18,2638519.0
20201028-19,2634706.0
20201028-20,2606828.0
20201028-21,2583234.0
20201028-22,2511304.0
20201028-23,2404327.0
20201029-00,2295893.0
20201029-01,2274532.0
20201029-02,2236375.0
20201029-03,2272750.0
20201029-04,2188480.0
20201029-05,2041082.0
20201029-06,1968738.0
20201029-07,1961056.0
20201029-08,1922382.0
20201029-09,1943387.0
20201029-10,1965464.0
20201029-11,2102599.0
20201029-12,2143234.0
20201029-13,2259993.0
20201029-14,2394600.0
20201029-15,2489880.0
20201029-16,2566722.0
20201029-17,2639470.0
20201029-18,2615310.0
20201029-19,2553683.0
20201029-20,2529066.0
20201029-21,2507260.0
20201029-22,2439271.0
20201029-23,2382202.0
20201030-00,2257585.0
20201030-01,2231247.0
20201030-02,2189707.0
20201030-03,2178280.0
20201030-04,2147469.0
20201030-05,2015963.0
20201030-06,1927542.0
20201030-07,1937058.0
20201030-08,1969469.0
20201030-09,1987296.0
20201030-10,1967912.0
20201030-11,2062710.0
20201030-12,2107454.0
20201030-13,2226982.0
20201030-14,2371511.0
20201030-15,2459913.0
20201030-16,2527657.0
20201030-17,2514895.0
20201030-18,2508719.0
20201030-19,2420135.0
20201030-20,2364672.0
20201030-21,2357583.0
20201030-22,2275035.0
20201030-23,2203629.0
20201031-00,2124274.0
20201031-01,2078651.0
20201031-02,2036060.0
20201031-03,2039100.0
20201031-04,1984997.0
20201031-05,1908719.0
20201031-06,1815351.0
20201031-07,1749802.0
20201031-08,1731407.0
20201031-09,1743618.0
20201031-10,1778373.0
20201031-11,1838994.0
20201031-12,1897120.0
20201031-13,1983744.0
20201031-14,2086990.0
20201031-15,2196925.0
20201031-16,2259919.0
20201031-17,2244317.0
20201031-18,2219829.0
20201031-19,2221001.0
20201031-20,2183506.0
20201031-21,2225029.0
20201031-22,2197272.0
20201031-23,2140943.0
